3783 24186
319 314.44024276529154 399.9999999999976
320 273.2765968227628 84.8109581682717
321 285.7749465372274 108.2654320987654
322 0.0 98.59999999999928
323 356.47469718663905 399.9999999999976
324 346.9875049265753 141.86774714517497
325 0.0 89.54783950617251
326 245.86652883261428 399.9999999999976
327 19.41841759500001 113.00000000000075
328 251.1500274917804 242.00617283950757
329 360.5844297792716 122.5482456140358
330 287.33919519522647 59.53490647838514
331 249.403878220776 216.6095238095239
332 258.474039689669 228.92592592592663
333 245.8980834449544 399.9999999999976
334 286.78830007404883 113.2500000000006
335 267.80073207711087 139.72241340027287
336 236.1884746371641 96.69581280788256
337 266.6135078875687 399.9999999999976
338 467.3023693327836 135.61795491143374
339 0.0 91.4899359382918
340 616.8136350641988 399.9999999999976
341 252.86092907279348 84.64200827778353
342 19.41841759500001 172.33333333333235
343 243.78989011122752 242.00617283950757
344 270.6004721333485 126.40285714285764
345 236.1884746371641 161.7424742093712
346 289.2549924446966 399.9999999999976
347 236.1884746371641 197.0325969606307
348 0.0 213.4130434782621
349 254.4336281389125 399.9999999999976
350 19.497737335014072 236.4420289855085
351 236.1884746371641 165.49758454106265
352 297.8414160334664 399.9999999999976
353 318.31861562092075 145.0336257309951
354 283.1331847948925 118.7809037116759
355 263.2294948205994 119.081172839506
356 515.1395359905638 218.00000000000128
357 236.1884746371641 108.5505521040548
358 236.1884746371641 399.9999999999976
359 419.5855399958702 399.9999999999976
360 238.13083258575895 94.63569796607062
361 262.27824855952105 206.00000000000125
362 255.73143763729007 399.9999999999976
363 258.63103828582484 159.94202898550722
364 0.0 303.3029556650246
365 25.03906703920806 399.9999999999976
366 236.1884746371641 56.30779872774787
367 236.1884746371641 399.9999999999976
368 17.209629666792626 207.0000000000012
369 271.68944327328114 236.4420289855085
370 0.0 172.92592592592496
371 307.1276904260459 399.9999999999976
372 236.1884746371641 183.81830790568907
373 0.0 399.9999999999976
374 236.1884746371641 399.9999999999976
375 236.1884746371641 399.9999999999976
376 57.21143201454942 399.9999999999976
377 263.66645819212533 91.81237009181812
378 277.8816302477198 173.29449838187608
379 284.1505734396688 146.05135547919068
380 281.95380944894555 144.45876288659855
381 246.7470228357514 144.45876288659855
382 0.0 217.0000000000012
383 240.0305633561799 399.9999999999976
384 236.1884746371641 205.00000000000125
385 22.046577605617085 399.9999999999976
386 236.1884746371641 250.4587628865996
387 290.5352965275417 399.9999999999976
388 672.8229329280706 166.49344197562576
389 236.1884746371641 90.58932074199409
390 265.5938572785274 399.9999999999976
391 22.046577605617085 168.55555555555472
392 236.1884746371641 250.4587628865996
393 0.0 399.9999999999976
394 301.29228013051386 399.9999999999976
395 256.2302650901649 152.8132344313132
396 236.1884746371641 247.43478260869745
397 670.1008773542244 399.9999999999976
398 0.0 80.15312912889685
399 236.1884746371641 399.9999999999976
400 357.74946384924635 399.9999999999976
401 0.0 106.841255007154
402 236.1884746371641 399.9999999999976
403 266.1602349080984 399.9999999999976
404 380.0529641053844 143.5131107126857
405 236.1884746371641 93.24471931054885
406 0.0 399.9999999999976
407 397.7185297998954 399.9999999999976
408 367.0021989930613 91.22477325562036
409 0.0 156.58778594862105
410 268.59185103364354 399.9999999999976
411 810.0656133494092 283.98780487804913
412 0.0 117.23697728588677
413 413.8770533567667 399.9999999999976
414 305.3252340462733 79.88964239625746
415 282.06902724194407 143.56140350877166
416 241.181637746808 169.14473684210674
417 0.0 216.0000000000011
418 0.0 399.9999999999976
419 0.0 399.9999999999976
420 258.474039689669 399.9999999999976
421 299.4611933245457 229.5000000000016
422 567.3234949183257 147.69473684210465
423 402.1185365662459 89.76024898163327
424 236.1884746371641 85.0106718012749
425 236.1884746371641 399.9999999999976
426 272.1560773751214 399.9999999999976
427 335.2058237757871 126.77190673652284
428 422.3246156042453 61.91204188770451
429 292.6360387994766 59.766297415866624
430 236.1884746371641 188.5803502597641
431 0.0 133.99999999999966
432 0.0 399.9999999999976
433 236.1884746371641 399.9999999999976
434 273.690516210746 399.9999999999976
435 0.0 97.38376288659806
436 19.764550535811352 399.9999999999976
437 253.2529944914493 253.46116504854533
438 282.1806644144602 149.55555555555537
439 273.622926735541 189.57480130902283
440 0.0 155.8029556650246
441 242.59660471846493 399.9999999999976
442 238.77987608886704 208.00000000000128
443 0.0 205.0000000000012
444 252.1759021612205 399.9999999999976
445 250.3945032481049 164.96363636363597
446 236.1884746371641 154.6666666666665
447 238.6884746371641 399.9999999999976
448 714.6226985567343 202.50000000000125
449 0.0 97.2209918916414
450 245.1629142884535 399.9999999999976
451 236.1884746371641 111.75000000000072
452 236.1884746371641 399.9999999999976
453 243.9610568676675 399.9999999999976
454 0.0 208.00000000000128
455 475.897277357913 399.9999999999976
456 277.3895487154587 86.00994451909567
457 238.41963936754772 118.40979020978992
458 342.4231811667104 209.3666666666679
459 252.34185210931764 58.733596837945136
460 0.0 162.29251700680257
461 236.1884746371641 399.9999999999976
462 8.19219407862555 399.9999999999976
463 308.08577739706567 113.00000000000074
464 0.0 120.52536520584204
465 375.6967592178028 399.9999999999976
466 284.7535594163964 62.97715459144026
467 239.5795029325402 302.5000000000027
468 0.0 205.5000000000012
469 0.0 399.9999999999976
470 245.6249085124055 399.9999999999976
471 236.1884746371641 109.80000000000064
472 24.425336390211672 399.9999999999976
473 93.8125137082699 101.3999999999998
474 257.6847036360376 83.32951945080178
475 303.01281192804714 118.5238095238093
476 312.9491621816297 78.43379418286179
477 236.1884746371641 103.37142857142996
478 291.0833432979125 399.9999999999976
479 243.61855109871547 54.03772012285019
480 268.6895708981462 212.50000000000105
481 905.760097171626 156.49999999999994
482 360.14370373368143 134.3329257663887
483 282.8366030380781 111.88235294117632
484 344.2220884268853 58.29230769230751
485 236.1884746371641 124.94059469941828
486 220.47253594675337 399.9999999999976
487 1339.8210393456782 127.1156862745098
488 0.0 228.3400003544917
489 0.0 -398.0000000000024
490 0.0 -213.83304843304867
491 14.085706269102651 -113.04411764705816
492 310.3585301936188 -30.158384662907192
493 438.8445182899194 -7.901742257186557
494 175.18612255739308 132.74108067137516
495 3.0300683368967527 71.44221398707292
496 42.97478223649458 7.333333333333334
497 270.8014835148382 80.9999999999999
498 76.99001229222687 43.25658346312494
499 472.2700431723646 45.62502583932761
500 636.8100761005473 107.56895456595946
501 760.0109932597843 124.98908458375097
502 556.1970734125387 159.360692954334
503 220.1661263323372 100.63849388641054
504 2.8086848492069136 60.435784376023015
505 56.8133895790494 -100.46140376195662
506 3.2 31.283333333333395
507 47.203734946634846 26.09230769230773
508 57.98585933241545 -37.36411923239272
509 3.2190024221610725 46.9327731092436
510 70.88310874741356 10.999999999999998
511 851.0263652671003 45.50723227435304
512 651.1489945948015 256.20175959138703
513 759.4214355343514 159.35829960782615
514 657.9248236412315 183.63802430178177
515 638.2288940558568 151.81517978132334
516 788.2355035388031 129.55803570224197
517 515.0860953863425 134.31378555072112
518 504.8182712001959 121.14024888023278
519 818.3491911629566 118.43540251180126
520 481.08795171357406 144.7990630903516
521 758.0910165945342 111.6681328515045
522 0.0 121.77483014578875
523 524.3531337163067 103.70401377500008
524 483.5859112598117 116.02718679549884
525 281.47617707288714 116.91863054682692
526 322.8257524785251 78.42023311734815
527 353.95802883844686 85.9014258373369
528 201.9444300999966 91.2595335062224
529 373.92559486387177 78.51703121966862
530 328.25805502330513 90.3888328045819
531 223.38511048315013 88.39809278424792
532 150.7791126312859 52.90476659836378
533 0.0 120.86651778263968
534 108.42508730089132 102.7821782178219
535 101.69223176437454 61.3755829429596
536 164.59078067590227 89.84489216844462
537 200.09741377864424 71.48225806433781
538 144.98858970478554 101.11513344878205
539 52.477291965395736 73.05068521095595
540 80.38736064674906 50.86844195408586
541 194.59482368732003 66.7902053851318
542 200.53078090459732 110.7368258373382
543 155.4084504472467 99.01831278970916
544 16.607381103307098 67.75150877832878
545 12.00838833464347 54.28217821782181
546 202.54838326285235 102.7821782178219
547 25.05840179562045 68.44061989059095
548 303.5141271553213 36.18217821782173
549 353.6224840128012 83.22879704800198
550 240.84335826620813 46.84986436865785
551 206.40495410616265 87.06307744049269
552 252.14514372390917 82.1348351902094
553 16.94549614842202 84.45171696472859
554 0.0 46.36884488448849
555 0.0 102.7821782178219
556 36.04247632041776 102.7821782178219
557 102.163808057872 57.85782254771864
558 248.0911892161334 62.31003575921414
559 0.0 63.98821732104931
560 275.646423725597 82.78217821782174
561 12.00838833464347 92.58439372974291
562 76.22567219201449 102.7821782178219
563 137.85359770822888 53.70194369018557
564 59.56262761566754 51.48579223276709
565 123.99626982550495 54.2821782178218
566 13.00838833464347 41.54884488448851
567 35.71035843032199 102.7821782178219
568 118.54180364424776 55.47695578068454
569 289.6003833775239 47.54595562923432
570 38.44540338227883 71.44148411003836
571 256.824097424185 66.32667659969897
572 -0.5523977333517648 55.45036357260296
573 44.41176473112303 120.28217821782206
574 124.08796274949464 98.01998309587024
575 75.73136682772517 65.65901718641327
576 148.0004201010102 90.44087675699804
577 305.9498832849918 38.15502319475517
578 33.434930581905384 68.38965095032815
579 46.58960013037652 57.81972400536743
580 247.49185360633663 151.8579357935789
581 135.3280509705402 96.24855067487044
582 84.60399801340438 66.27449499061609
583 92.38764802877742 59.60342897366412
584 129.7570926149245 138.79222384595258
585 115.4306347773683 119.510476376466
586 259.441429686975 117.65968017580246
587 101.87870684607458 68.51750023883064
588 114.6439756253576 90.53635083007993
589 203.7262705541972 51.22129499267077
590 87.37915214733762 92.59030838614554
591 14.893672670112764 67.23597223251397
592 0.0 59.54467268929442
593 388.3328087515053 -62.29782178217819
594 55.56641221603635 94.02264458249726
595 914.6960746109482 45.667486824023
596 0.0 169.5246187297013
597 375.8586499637829 -101.2178217821781
598 82.87386320968369 100.1088001196388
599 11.078762774664746 46.09806111044107
600 227.13917238395013 -13.80816208571388
601 335.11970909172715 73.89017510063397
602 52.83782821428962 93.26731417302912
603 92.24250912373292 37.37703836057469
604 80.44359552117818 -42.69989149396592
605 69.33899641023277 -36.81464320644778
606 102.11965748275514 -25.158278866453724
607 114.25510222799964 -25.158278866453724
608 0.0 18.20882482042286
609 35.22633356065679 -104.04346280781904
610 35.32433279361743 -55.81642318077931
611 76.91249749659974 -60.7438957082524
612 15.308037110910275 -5.953819008577135
613 15.062799421571182 -95.21782178217804
614 4.771857800909308 18.1875
615 2.835845896147404 31.42666666666668
616 923.178245573592 6.0
617 18.303864439919757 96.517423785051
618 10.020377466272196 14.900000000000002
619 157.4852350828219 15.400000000000007
620 655.5276790580567 64.04585535170114
621 306.14622200688416 90.72350777045378
622 421.1906580178827 82.87983274616644
623 48.3238595764762 97.43317319345284
624 10.840438282409972 24.572561910811626
625 50.92184882608173 28.45918367346937
626 316.19184836375035 70.11687598116136
627 164.0671419646898 95.31078716025252
628 77.75948529097711 63.815505929019686
629 33.451130742412026 48.172820037105645
630 69.34182477978337 66.45918367346931
631 2.71626367934812 45.30021126921423
632 162.45180633542824 33.95918367346938
633 16.039084366655143 75.06356248420357
634 106.67834172582452 33.459183673469376
635 8.808180217893847 49.142057819111095
636 8.808180217893847 50.95918367346942
637 8.808180217893847 50.95918367346942
638 84.16095852075487 50.95918367346942
639 38.65154026375228 50.303354711988845
640 21.638242891707257 42.06595874122014
641 78.10435030447226 39.61394557823129
642 140.24314707316236 22.04251700680273
643 67.93839099811069 53.95083473977712
644 28.849970670894315 34.04421768707478
645 0.0 72.89396628216501
646 257.45256509404066 -20.04081632653062
647 444.53661535935976 78.69124746245213
648 291.5450036838373 66.53504886776767
649 229.0341949900545 87.73756222024905
650 97.96895279350196 77.08691969899509
651 53.385573488319984 68.4957785214633
652 57.03915012003522 37.67770562770561
653 32.4685999504727 51.82281965457226
654 75.74781490135786 48.02477307638596
655 86.20585261587657 61.803785096195625
656 65.41229345881445 103.43234552258956
657 40.58707263578484 69.03262438045073
658 108.03545434970198 119.01861471861476
659 40.58707263578484 63.355137545381766
660 42.8365110777213 119.01861471861476
661 11.352422458499516 117.85054945054908
662 24.128385267034904 43.31242236024843
663 39.36323631652656 36.73253968253964
664 52.72765911811254 24.332467532467547
665 341.4174625235048 56.48397621892264
666 176.13154088423184 64.16628838105557
667 473.92308080822767 59.61221587726761
668 479.2174864598571 98.06797585310632
669 136.8539889466042 61.33583333333324
670 5.926265371992339 53.74117647058819
671 92.19484517594714 31.933333333333355
672 45.077218600026406 56.5799883340062
673 58.18332029960107 62.199999999999854
674 188.30531589676852 60.38524232507403
675 30.23429920349716 88.94052365532758
676 95.17449882401192 33.933333333333344
677 46.01989546049922 78.36811594202902
678 15.008343329270945 20.94894929631761
679 45.25164965114553 24.790476190476205
680 5.926265371992339 63.74278589450213
681 6.926265371992339 31.933333333333355
682 28.036676128103004 31.933333333333355
683 544.7159780678393 -63.72644392089644
684 408.3838430602588 147.06229044620252
685 207.7343329834888 106.25846102015272
686 20.67813029027179 76.9659971253597
687 13.710031983874272 37.31540084388188
688 4.063405797101449 28.44594594594596
689 81.60743793010592 13.999999999999998
690 87.90056356643572 29.802321987943067
691 34.47178471282623 65.23995461513044
692 158.5442555851416 60.64825522356959
693 154.372802609203 64.05573478704486
694 146.0523442649027 66.92551235273754
695 62.75842994748847 45.09068452654344
696 392.4046931457401 44.00484848484866
697 0.0 61.85074898698827
698 157.62618786484788 64.47628726287266
699 40.24662887068201 44.07540084388194
700 56.66297307251764 24.73020782196029
701 6.860443778665903 42.69046803652987
702 139.33966064536136 56.00000000000002
703 54.66113542171203 50.46151156921048
704 127.82074048070746 66.44502936905768
705 6.860443778665903 57.31154043898005
706 16.751328780781478 56.00000000000002
707 100.47999549117442 32.23333333333331
708 187.52955645784212 51.17194137947862
709 13.62540074981279 85.40433790888403
710 264.29910920885 70.00000000000014
711 16.777970624802432 81.79120908701233
712 6.860443778665903 3.8082788671024295
713 15.141984915035517 56.00000000000002
714 12.768068303528176 64.99999999999994
715 73.59088142249914 30.99999999999998
716 25.17433051864693 112.4559237015544
717 98.81887825178376 70.64035087719313
718 315.1301477952586 77.37241838774086
719 38.74854033514256 91.78672707214628
720 72.7259826696873 9.958954076027242
721 56.62995424763295 45.75903709426715
722 0.0 -16.6891073035352
723 0.0 -53.99999999999998
724 466.0071133427322 -92.99999999999984
725 532.9197764125254 121.4374025638466
726 695.5068462598193 126.89667506029596
727 0.0 131.04264682561137
728 129.8816524703706 47.99999999999997
729 25.548216199785788 74.39999999999992
730 298.80880535770405 25.222222222222182
731 350.8879443034213 72.34663947055837
732 90.9714374527031 79.87925527300675
733 18.30533124922053 25.92020645848496
734 58.77312566954307 19.125000000000004
735 18.411129378669592 54.14761904761886
736 185.17845014504888 64.25873417721515
737 114.3442025174214 82.45744773519178
738 348.6309936520024 65.43277310924401
739 237.56045563135245 82.24536566919188
740 78.3848836797073 89.37721107450176
741 32.265075699251064 58.89606515078205
742 97.8662140229768 32.322238369031744
743 6.769482879037758 90.08616504854322
744 20.915478936711686 47.99999999999997
745 16.015365402252073 23.85598141695703
746 13.346662959390544 24.689250225835533
747 24.072544865569903 57.302564102564006
748 279.9978926916661 53.99999999999992
749 487.2872184715629 81.00447014847161
750 10.022324702577023 100.60007821986076
751 192.2903209783873 30.49999999999998
752 33.92739263352802 59.555322350591865
753 35.0413028099733 128.49999999999952
754 0.0 17.83989385227774
755 695.1128903149927 -46.00000000000003
756 87.21670025137713 167.89620677461352
757 5.918423482276847 62.44522136041768
758 55.18281816283919 24.913043478260875
759 242.10689811944093 45.14483860180864
760 7.447626223979586 24.913043478260875
761 16.881726354877408 24.913043478260875
762 49.850187767802105 50.649344848123874
763 36.99555060501333 48.66494171908742
764 372.6209642943059 29.168367346938723
765 791.4856037183658 89.42994848776141
766 219.07466798161596 117.6874214882223
767 116.14410349706144 60.19865685751274
768 20.15015324498953 72.84296181815574
769 -16.426327269728176 35.8987341772152
770 890.3640896158429 72.0000000000001
771 5.4880276584426495 134.0664246153566
772 41.39720962100497 54.99999999999997
773 129.75693843512445 38.67499999999998
774 76.46303215185058 116.77722277722332
775 80.02020015404665 37.32209442100554
776 128.60637769883598 58.47756410256395
777 19.764550535811352 35.833090541025584
778 252.78588935690584 80.96116504854363
779 -7.309433687824048 78.00152745645251
780 92.95172434768727 30.151515151515195
781 399.7288135644061 44.35818220918853
782 54.229722572493415 80.05350171573417
783 317.46194195898386 29.693181818181884
784 89.93440271779468 90.9183513686614
785 5.4880276584426495 80.30353661932561
786 404.8119780965636 42.999999999999964
787 191.8130357754685 93.77353618642408
788 225.98177182038685 65.40188476044953
789 55.4499966948177 70.29312948491511
790 21.62812833979517 78.660098522168
791 194.71897688211664 35.39999999999994
792 59.26908219410685 75.861501215828
793 68.85093974504935 92.96786794572613
794 302.5041027363604 96.31666666666658
795 42.2680717797649 35.03570919505751
796 7.046706823813259 -43.52998359402669
797 50.28945144016362 -30.333333333333325
